miR,avg_NML,avg_PRI,avg_MET,avg_REC
hsa-mir-21-3p_-_5,0,0,4.744903886,4.671691576
hsa-mir-21-3p_-_7,0,0,1.842922723,0
hsa-mir-21-3p_-_1,0,2.457785687,0,0
hsa-mir-21-3p_-_3,0,0,3.982064636,10.29762454
hsa-mir-21-3p_-_8,0,0,0.680250043,0
hsa-let-7a-2-5p,131108.9918,146208.5277,134642.9124,58157.78643
hsa-mir-542-3p,600.4653497,252.9162506,279.000444,442.93303
hsa-mir-3622a-3p_+_1,0,0,1.064236315,0
hsa-mir-556-3p,6.36254163,0,0,0
hsa-mir-23b-3p_+_2,9.439654182,10.47896599,2.110774843,5.83961447
hsa-mir-23b-3p_+_3,109.2416715,94.62200264,55.12566414,73.532794
hsa-mir-23b-3p_+_1,395.0275041,361.2964898,211.3352118,368.6811456
hsa-mir-23b-3p_+_4,0,0,0.48903583,0
hsa-mir-128-1,2183.785583,6433.16715,5795.581121,2122.648491
hsa-mir-128-2,1413.634735,5111.14032,4570.515773,1661.691208
hsa-mir-136-3p_+_3,2.234336977,0,1.28411216,0
hsa-mir-136-3p_+_2,24.41203901,13.84072077,11.66758758,69.57678346
hsa-mir-136-3p_+_1,82.6125959,47.51478039,46.88412319,76.75994695
hsa-mir-500a-3p_+_1,3.324830235,1.638523792,0.680250043,0
hsa-mir-1323,0,0,2.956027225,77.23218405
hsa-mir-548ak,0,0,0.970999486,0
hsa-mir-1469_+_4,0,4.695330352,0,0
hsa-mir-1469_+_1,0,3.228039617,0,0
hsa-mir-1247-5p_+_1,9.737002831,12.28852359,0,0
hsa-mir-1247-5p_+_2,3.799805983,3.413591232,0,0
hsa-mir-503_-_1,1.445747456,0,0.941884676,5.450306839
hsa-mir-429,340.1799321,170.9450163,425.9747501,229.6568565
hsa-mir-421,611.1924504,905.0197733,1264.96617,764.1186445
hsa-mir-10a-5p_+_2,357.1135598,226.2554993,176.9083999,710.3614805
hsa-mir-30d-3p,251.8348637,139.6570541,234.8841271,99.0217091
hsa-mir-223-5p,288.5794835,82.33202287,322.4272853,457.2949342
hsa-mir-624-5p_-_1,2.849854487,0,1.330295393,0
hsa-mir-146b-5p_+_6,10.06390508,0,4.323204621,4.671691576
hsa-mir-1280,5.318598883,13.90863845,10.40984737,72.04190705
hsa-mir-106b-5p_-_1,0,1.804446388,3.392016893,4.282383945
hsa-mir-515-1-3p,0,0,0,16.30457219
hsa-mir-766-5p,9.612037983,39.21209116,21.82044757,57.23992411
hsa-mir-16-2-5p_+_6,2.234336977,1.804446388,4.684955082,0
hsa-mir-10b-3p_-_1,0,0,0.941884676,0
hsa-mir-181d_+_1,4.749757478,9.284360876,14.76294414,57.25310065
hsa-mir-550a-1-3p_+_1,0,1.501980142,0,0
hsa-mir-151a-5p_+_2,58.73098855,58.81486625,49.4067306,65.43685385
hsa-mir-151a-5p_+_1,84.24371822,97.52751831,74.70203141,159.0877762
hsa-mir-30a-3p_+_1,1500.495556,1002.344367,1319.225223,1009.884913
hsa-mir-1269a_-_1,0,2.132527549,1.637570071,30.03473824
hsa-mir-34a-5p_+_6,0,0,0.534421168,0
hsa-mir-34a-5p_+_2,0,3.733669555,4.75566989,0
hsa-mir-329-1,14.66614752,10.16050256,4.684520321,10.29762454
hsa-mir-4685-3p,4.533089817,0,1.068842335,0
hsa-mir-501-3p,49.44725749,79.7577714,55.33131757,102.0517664
hsa-mir-548l,30.95574653,11.62501128,28.78018245,68.77669871
hsa-mir-548k,113.902357,57.01165784,78.04931023,104.7305715
hsa-mir-548w,6.527391434,0,0,0
hsa-mir-548q,4.512965225,2.184698389,3.061391632,0
hsa-mir-181b-2-5p_+_1,267.4680514,350.5149535,428.1318518,589.1487755
hsa-mir-181b-2-5p_+_7,0,0,0.407529859,0
hsa-mir-519c-3p,0,0,1.17542043,30.89287362
hsa-mir-1245a,0,0,1.773727191,4.282383945
hsa-mir-720_+_1,7.17083173,10.58389121,7.448145722,18.32233751
hsa-mir-34a-5p,10964.40703,26457.33847,25048.74421,22224.76237
hsa-mir-758,59.9047098,47.0846122,42.9203536,59.1996388
hsa-mir-29b-2-3p_+_5,0,1.735758432,1.059577633,0
hsa-mir-193b-3p,5049.546171,8422.92539,1634.777945,7335.155913
hsa-mir-186-5p_+_2,9.176791008,0,0,0
hsa-mir-186-5p_+_1,763.3882623,387.2916473,356.6798008,1081.246706
hsa-mir-425-3p_+_1,14.55833112,10.06879822,6.768919991,57.7170448
hsa-mir-429_-_1,2.10290539,1.983723922,12.35788326,7.786152627
hsa-mir-582-3p_+_1,2.612366613,0,0,0
hsa-mir-1295b-3p_+_1,30.13606573,0,0.529788816,0
hsa-mir-486-5p,25908.99569,10224.43955,23242.72593,36248.94986
hsa-mir-769-3p,68.1081858,102.5688755,96.32525627,170.7655309
hsa-mir-548o-2-3p,5.934449604,1.365436493,4.313364508,3.893076313
hsa-mir-877-5p,71.74563298,193.9935118,160.1811091,250.0915911
hsa-mir-22-5p_+_1,1.70861063,8.414072234,9.848094609,25.09131453
hsa-mir-2276,1.445747456,1.501980142,0.578956265,0
hsa-let-7a-1-3p_+_1,4.43260586,3.7042454,9.049086595,11.67922894
hsa-mir-1271-5p,7.28637219,7.49255442,1.144743028,0
hsa-mir-941-3,147.9384079,186.3981823,163.9859422,187.9828798
hsa-mir-449b-5p_+_1,0,1.363810196,1.392900751,151.051361
hsa-mir-100-5p_+_1,92.72046052,94.62256602,55.93667898,337.4306619
hsa-mir-100-5p_+_3,46.20894986,39.87957003,36.03927074,22.60472146
hsa-mir-100-5p_+_4,66.20429038,63.58852682,56.56660603,24.31269927
hsa-mir-429_+_1,7.124636218,0,3.362121912,15.18299762
hsa-mir-145-3p_+_1,59.54473043,36.27003432,57.71130525,50.60510848
hsa-mir-145-3p_+_3,5.639848199,5.666257808,11.11832441,30.7172475
hsa-mir-145-3p_+_5,2.891494912,1.640405807,1.664917478,0
hsa-mir-423-3p_+_5,0,0,1.055286684,0
hsa-mir-423-3p_+_2,14.14525063,35.10759773,20.47068289,22.0563736
hsa-mir-423-3p_+_1,293.1543105,330.0868179,236.0948852,638.9357391
hsa-mir-152_+_1,242.904344,342.0808247,319.8323239,1118.579327
hsa-mir-152_+_2,79.3873015,79.22835621,79.50641516,164.3078157
hsa-mir-138-1-3p,0,0,8.224379425,4.671691576
hsa-mir-21-3p,1934.943247,2263.736069,1942.612713,2900.107902
hsa-mir-449c-5p,22.90433887,414.4900518,824.2296407,2657.877836
hsa-mir-2681-3p,9.02593045,0,1.087505876,0
hsa-mir-518f-3p,0,0,0,36.04168589
hsa-mir-221-3p,19276.01561,27207.53024,49266.54648,42464.32902
hsa-mir-183-5p_-_1,0,6.373457121,3.574284726,8.564767889
hsa-mir-371a-5p,7.327638617,0,0,0
hsa-mir-4461,0,1.775067441,0,0
hsa-mir-3115,0,0,0.975549955,0
hsa-mir-375_+_2,10.21197858,0,0,0
hsa-mir-487a,59.91821704,95.05555702,78.31641098,56.23592504
hsa-mir-487b,494.226463,535.5153288,409.8770949,219.8909939
hsa-mir-3131,0,0,0.896565689,0
hsa-mir-361-3p,3267.377842,4367.922936,5148.062037,3183.096034
hsa-mir-450a-1-5p,98.14710791,37.76594906,41.88021441,57.42872677
hsa-mir-4497_-_1,6.528730299,20.98254805,9.307358334,6.228922101
hsa-mir-365a-5p,95.47200501,82.69686874,43.68088007,48.65857033
hsa-mir-149-5p,122.9081027,127.11697,62.26500564,129.1608463
hsa-mir-574-5p_-_1,0,0,0.975549955,0
hsa-mir-3679-5p,0,7.216697569,6.061872204,20.50743602
hsa-mir-5701-2_+_5,5.483041312,1.487792942,1.770836433,0
hsa-mir-5701-2_+_4,0,0,0.448282845,0
hsa-mir-5701-2_+_2,9.156344794,7.620892982,10.76230838,0
hsa-mir-92a-1-5p_+_1,0,2.231689412,0.975549955,0
hsa-mir-3619-3p,0,1.775067441,0,0
hsa-mir-122-3p,3019.506078,611.8749426,433.8160762,81.3852902
hsa-mir-580,0,0,0.752727326,0
hsa-mir-142-5p_+_2,0,0,1.477952019,0
hsa-mir-576-3p_+_1,2.612366613,0,0,0
hsa-mir-20a-5p,6862.771227,8806.746332,12825.87889,3191.689273
hsa-mir-224-5p_+_1,0,4.454070514,3.247482433,21.8261062
hsa-mir-4649-3p_+_1,1.445747456,0,0.915794422,0
hsa-mir-1307-5p_+_1,23.98627527,32.95683167,4.720648657,94.99788076
hsa-mir-3158-1-3p,2.849854487,0,0.890701946,0
hsa-mir-937_-_3,1.445747456,3.002333988,7.330740475,0
hsa-let-7a-1-3p,212.151241,155.4326813,268.055481,152.3568546
hsa-mir-27b-3p,108734.7513,64718.34012,63701.66827,47084.70561
hsa-mir-193b-5p_-_1,22.92000106,21.17294813,9.031807735,19.7371137
hsa-mir-194-1-5p,19478.42269,11481.13464,9056.627236,2400.906419
hsa-let-7a-3-3p_+_1,4.695469034,3.7042454,9.153740448,11.67922894
hsa-mir-99b-5p_+_2,9.982019653,14.22620813,5.175358138,0
hsa-mir-103a-1-3p_+_1,117.1814984,190.1065326,149.0055659,313.8765826
hsa-mir-103a-1-3p_+_3,2.497200151,1.239827451,3.787279313,4.671691576
hsa-mir-103a-1-3p_+_2,71.1703368,92.51569062,130.7960094,70.89545364
hsa-mir-103a-1-3p_+_6,7.424584729,0,1.140661026,0
hsa-mir-423-3p_-_1,2522.47169,2817.076681,2210.005121,3193.231209
hsa-mir-1275_-_2,17.81625038,9.942883847,7.868362543,10.29762454
hsa-mir-660-5p_-_1,2.10290539,2.107706667,3.390986568,4.671691576
hsa-mir-627,65.77425833,34.56665244,62.74159574,54.66551797
hsa-mir-455-3p_-_3,18.54663962,9.661309287,10.96413389,7.786152627
hsa-mir-199a-1-5p,2644.080551,2655.429149,2330.943071,1324.274736
hsa-mir-766-3p_+_1,0,3.277047583,0.48988607,0
hsa-mir-326_+_1,27.4633573,19.42287866,3.951735911,38.59950613
hsa-mir-323a-3p,109.1842785,123.8391481,143.4139868,167.5315593
hsa-mir-204-5p,785.8235353,228.9884801,303.662535,453.7936532
hsa-mir-4443_-_1,0,4.591849814,0.829153823,0
hsa-mir-550a-1-3p,11.83982712,8.451281667,16.8898559,0
hsa-mir-125a-5p,11518.11903,11928.07388,10004.51253,8870.421745
hsa-mir-501-5p_+_1,0,1.501980142,0,0
hsa-mir-378a-3p_+_1,2642.597724,781.5081308,571.8900792,2050.39622
hsa-mir-378a-3p_+_2,95.23348507,22.69769267,8.294177651,92.42347462
hsa-mir-125b-1-3p_-_3,0,0,0.529788816,0
hsa-mir-23a-3p,3882.286933,7132.61261,8161.012307,4412.738792
hsa-mir-432-5p_+_1,0,7.953212114,3.957632604,34.04539005
hsa-mir-374b-5p,1201.874647,951.0167684,1257.32765,444.8463963
hsa-mir-548d-1-5p,0,0,3.250101751,0
hsa-mir-942_+_2,16.8479849,4.528257542,19.86109837,17.54372225
hsa-mir-335-3p,338.083394,227.6444565,354.8540519,145.4834786
hsa-mir-449c-5p_+_2,0,3.967447844,1.508975813,162.3412823
hsa-mir-449c-5p_+_1,85.97125461,1637.805479,2766.958555,7413.005639
hsa-mir-5701-1_+_4,0,0,0.448282845,0
hsa-mir-5701-1_+_5,5.483041312,1.487792942,1.770836433,0
hsa-mir-5701-1_+_2,9.156344794,7.620892982,10.76230838,0
hsa-mir-361-3p_+_1,556.760652,359.4273577,415.0456599,428.4178908
hsa-mir-361-3p_+_2,35.70866927,55.20803282,33.39105636,82.64102616
hsa-mir-664-3p_+_4,0,0,0.48903583,0
hsa-mir-29a-3p,20882.41344,25739.18858,23481.17607,12346.99013
hsa-mir-15b-5p_-_1,1.70861063,0,0.572371514,0
hsa-mir-4508_-_1,2.32970047,3.138877637,0.48988607,0
hsa-mir-4508_-_2,3.562318109,7.383835345,2.086888123,0
hsa-mir-301a-5p,4.751565322,0,13.74441684,8.564767889
hsa-mir-217_+_1,0,0,0.766578541,0
hsa-mir-18a-3p_-_1,0,1.91161109,0,0
hsa-mir-516b-2-5p_+_1,0,0,0,8.581353784
hsa-mir-212-3p_-_1,0,0,1.071774207,0
hsa-mir-24-2-5p_-_1,396.8397972,573.1994551,843.5123511,572.0626396
hsa-mir-3144-3p,0,1.611775687,0.940909157,0
hsa-mir-181d_-_1,1.577179043,0,3.067028526,6.228922101
hsa-mir-4742-3p,0,0,1.84647471,0
hsa-mir-497-5p_+_1,266.6910119,273.2422378,351.4259099,255.3096954
hsa-mir-15b-5p_+_1,5.639848199,17.89185264,16.53415313,45.15968523
hsa-mir-23a-3p_-_1,37.11866747,80.84250695,86.58299684,66.17741374
hsa-mir-190a_+_1,0,0,0.889557749,11.28992131
hsa-mir-16-2-3p_-_1,543.3152157,371.9722505,906.8004802,289.0604096
hsa-mir-30a-5p,74391.34425,45142.1578,55108.80376,39557.06395
hsa-mir-187-3p_+_1,7.908670651,0,0,0
hsa-mir-4485_-_1,0,13.21871223,40.71478797,207.2379892
hsa-mir-4485_-_2,0,20.35851092,51.98787581,233.5933326
hsa-mir-4485_-_3,4.702748161,36.49398629,136.9590239,738.0061926
hsa-mir-4485_-_4,0,0,1.003636434,9.439489162
hsa-let-7g-5p,158712.2088,157634.0218,182318.5325,59884.70524
hsa-mir-2355-5p,6.542790378,0,3.318297367,0
hsa-mir-1234,0,1.91161109,0,0
hsa-mir-1237,0,6.170628069,1.030268725,0
hsa-mir-185-5p_-_1,4.189545656,2.46060871,3.804272943,0
hsa-mir-500a-5p,5.902711373,17.84984352,11.8710883,3.893076313
hsa-mir-10a-5p_+_3,84.49289807,48.29342199,37.3500322,139.7599654
hsa-mir-10a-5p_+_1,17997.53752,10737.02516,11609.55162,14332.34562
hsa-mir-10a-5p_+_6,0,0,0.48903583,0
hsa-mir-10a-5p_+_4,2.365768564,0,2.106265907,0
hsa-mir-644b-3p_-_3,0,0,0.407529859,0
hsa-mir-324-5p,1005.810969,2022.486313,1604.19392,1187.72285
hsa-mir-328_-_1,1.70861063,8.640777623,2.812673411,0
hsa-mir-24-2-3p_+_1,563.1328837,695.6106807,834.7998817,1470.410962
hsa-mir-24-2-3p_+_3,12.72779996,14.42795189,5.658809017,0
hsa-mir-24-2-3p_+_2,374.1550887,189.8859334,199.8254114,97.67816008
hsa-mir-24-2-3p_+_5,0,0,2.005829255,0
hsa-mir-3144-3p_-_1,0,0,0.795076329,0
hsa-mir-210_+_1,30.92575265,31.63008423,22.62700792,198.0536463
hsa-mir-210_+_3,0,1.983723922,4.72895572,12.0138953
hsa-mir-874,489.1365346,411.2179929,184.1095816,626.6920373
hsa-mir-2114-3p,3.042954692,1.735758432,5.191139113,0
hsa-mir-299-3p,155.6915204,124.1873323,107.5134214,129.253543
hsa-mir-7-1-3p,78.60819336,58.95639151,132.6945199,24.52638077
hsa-mir-590-3p_-_1,111.5984851,73.78605363,147.5390427,34.25907156
hsa-mir-181a-1-5p_-_1,61.50053794,75.65591329,77.10625298,116.0966036
hsa-mir-873-5p_-_1,9.591905981,0,7.198186695,0
hsa-mir-4772-5p,5.321679338,0,1.599304259,0
hsa-mir-151b_+_1,0,1.501980142,0.523269264,0
hsa-mir-488-3p,5.540154844,0,0.48988607,0
hsa-mir-139-3p,19.31237444,3.82322218,1.767815289,8.581353784
hsa-mir-1180_+_1,3.087342361,4.642484076,1.211237408,16.44702653
hsa-mir-937,6.264206638,1.487792942,0.87818188,0
hsa-mir-320c-2,174.6129565,359.2432528,201.7288059,623.8410155
hsa-mir-100-5p_+_2,0,0,0.896565689,0
hsa-mir-100-5p_+_5,25.84989469,22.50931501,22.52366486,4.671691576
hsa-mir-218-1-3p_-_5,0,34.19623158,19.01312858,14.79368999
hsa-let-7d-3p,483.9207155,870.4691538,1014.769728,690.7180768
hsa-mir-539-3p_+_3,1.70861063,0,1.517872993,0
hsa-mir-1468_+_1,3.087342361,0,0,0
hsa-mir-200b-5p_+_1,5.937196848,0,5.080429587,4.671691576
hsa-mir-129-1-3p,0,55.78192175,8.215245447,0
hsa-mir-181a-1-3p,776.1299053,535.8841299,1223.498136,1486.391557
hsa-mir-1270-1,11.29341404,16.51302005,16.42428774,79.15384337
hsa-mir-202-5p,0,0,2.132727423,0
hsa-mir-221-3p_-_1,48.70850237,74.96116855,123.296348,125.075558
hsa-mir-3613-5p,100.3538081,42.43449787,88.01743094,87.09074328
hsa-mir-3152-5p,0,0,0.48903583,0
hsa-mir-541-5p,0,0,1.972722642,0
hsa-mir-98_-_1,33.53543835,51.52537793,55.9840625,57.80974146
hsa-mir-34c-3p,0,3.498264969,9.935971561,7.007537364
hsa-mir-105-2-5p_+_2,0,0,0,67.79269489
hsa-mir-105-2-5p_+_3,0,0,0,12.87203068
hsa-mir-187-3p,62.45391785,3.814955911,7.967145635,0
hsa-mir-320c-1_+_1,5.917715501,20.41551168,7.660898936,39.46593446
hsa-mir-542-5p,150.6788063,132.8165695,102.4150303,126.0098041
hsa-let-7d-5p_+_5,1.840042217,12.5230572,7.488613744,0
hsa-let-7d-5p_+_3,5.782989824,13.70758986,7.923857438,0
hsa-mir-3200-3p,19.9614867,25.77019079,26.06324603,17.12953578
hsa-mir-222-3p,4508.086793,7021.752327,12357.63297,6842.926213
hsa-mir-150-3p_-_1,2.365768564,1.775067441,16.80328206,0
